geneNames	GEO111089891	GEO111200291	GEO111200292	GEO111200293	GEO111200294	GEO111200295	GEO111200296	GEO111200297	GEO111200298	GEO111200299	GEO111200300	GEO111200301	GEO111200302	GEO111200303	GEO111200304	GEO111200305	GEO111200306	GEO111200307	GEO111200308	GEO111200309	GEO111200310	GEO111200311	GEO111200312	GEO111200313	GEO111200314	GEO111200315	GEO111200316	GEO111251551	GEO111251552	GEO111251553	GEO111251554	GEO111251555	GEO111251556	GEO111251557	GEO111251558	GEO111251559	GEO111251560	GEO11350411	GEO11350412	GEO11350413	GEO11350414	GEO11350415	GEO11350416	GEO11350417	GEO11350418	GEO11350419	GEO11350420	GEO11350421	GEO11350422	GEO11350423	GEO11350424	GEO11350425
SNAP23	7.599040382	7.602787007	7.728436673	7.612723272	7.652903852	7.85650505	7.969325977	7.531203369	7.704233814	7.564398846	8.54121037	8.301768465	9.0079918	8.512032381	8.526553442	7.406247094	7.942772034	7.869390573	8.01872822	8.157480958	7.949808327	7.519779909	7.29029477	7.278774197	7.323116686	7.769335978	7.3236039	7.942796859	6.835219657	6.879504481	6.120209715	7.100162293	6.281055742	6.310972404	6.572068022	6.221835207	6.404875601	6.130886829	6.623945339	6.432598149	6.190071697	6.40399446	6.828445995	5.920371089	6.541659747	6.005803865	6.153678206	6.041416429	6.357902383	6.887240473	7.269578781	5.954272773
IFI27	7.040523144	6.912360245	5.03384541	3.994743144	4.453734554	10.93708225	5.708145528	4.546377905	4.270054363	3.941639728	4.222952118	4.966673829	6.041656955	6.20983446	4.485639417	4.803045345	4.140242601	6.978474668	5.959281576	4.395523002	4.39647568	5.331089237	6.259138008	4.566832966	4.97142341	4.196405344	5.343922179	4.029204219	11.64827614	11.48288747	9.305664901	11.96555586	11.00686241	11.61548048	11.94782267	10.62936363	10.20852405	10.15001063	10.45961935	10.52829561	11.15766278	9.626747102	10.30546636	9.667419717	10.91749715	9.773481794	11.66262155	10.04995791	9.587231111	8.356096714	10.70514658	9.139848702
AQP1	5.038084065	5.096459569	5.223377693	4.805890325	5.222474362	4.999794272	5.117645174	5.066607664	4.900049485	4.989943957	5.095502537	5.132435286	5.124451062	4.966457634	4.915299477	5.46197461	5.153033137	5.17482052	5.101524547	4.985416319	5.417949242	5.412562153	5.192060539	5.35942293	5.29054609	5.240781259	5.223233376	5.118875679	5.846553767	6.38224187	5.9087966	6.093378075	7.035183971	7.178245072	7.409769662	5.720024709	7.448755581	6.339521491	6.413622013	6.641652262	6.822044755	6.5179959	7.07550123	6.98812399	6.244481398	6.167375934	6.250451631	7.544516381	6.897180653	7.249481773	7.799561488	6.410834709
SLC27A3	7.797015066	7.734901203	8.642580575	8.321084543	8.405551832	8.790774678	8.585254864	8.225497125	8.377282064	8.189057271	8.751539228	8.442479228	9.140451104	8.353602522	8.60039356	8.056807398	8.391671258	8.903356363	8.387012232	8.346194725	8.055662704	8.335265377	8.11615529	8.398704262	8.180684846	8.368039141	8.244653958	8.340400563	7.551332615	7.03423234	7.363450551	6.203573271	6.923892179	8.50393871	7.067432455	6.517855334	6.66021656	6.515247422	6.98231651	6.609359182	7.128037436	6.892850361	6.637496286	6.55113947	7.299590804	7.013158561	7.324352355	6.406117954	6.954522636	6.795674019	6.849281877	6.405481867
IL17RA	6.742516834	6.787272181	8.664753793	8.856509927	8.718292133	9.282460182	8.910496627	8.720309439	9.223026103	9.128558892	8.651672653	8.63733935	9.173839293	8.91586919	8.416019634	8.607193078	8.50400289	8.735330075	8.547617407	8.703689024	8.168515092	8.336976212	8.501055016	8.756420588	8.587360513	9.45347922	8.890279714	9.007588866	6.458500637	6.645954121	6.686391677	6.462375115	6.497261456	6.551702255	6.356906236	6.585286221	6.847334705	6.493196147	6.780920689	6.655840173	6.540722328	6.769946732	6.611195832	6.496231475	6.718075174	6.710881124	6.938173128	6.668658154	6.742910158	6.897837583	6.377542544	6.742227972
FCN1	4.212151702	4.892985258	11.82768722	11.35085649	11.3794446	12.01929564	11.93276421	11.76519922	11.8480196	11.58344079	12.10121436	11.94443332	12.37646373	12.20181126	11.50811725	12.229583	12.04972913	12.70905968	12.01657281	12.36844034	11.82590769	12.20481427	11.9351038	12.3691043	12.19799003	12.50175011	11.54239691	12.13519551	5.2235195	4.927517926	5.25164014	4.396657144	5.511142907	5.437557409	5.759349916	5.258470053	4.877708347	5.400136317	5.904120563	5.517906065	5.451600145	5.928963821	5.338874155	6.43790612	5.904317353	5.844254338	6.651060703	5.645801572	5.969707994	6.26297936	5.398686836	5.354126118
UBXN1	7.28657586	7.418379078	8.219297603	8.236942645	7.901718024	7.919920832	7.87068909	8.224924704	8.167873951	8.260309426	7.857271022	7.887866642	7.655339844	7.574127971	7.499609566	8.07263347	8.041015153	8.442352893	8.091018416	8.015327777	8.192514131	8.044544604	8.177516867	8.164566364	8.104692908	8.585116018	7.934156834	8.395069925	6.791495732	6.706895201	7.498463391	6.934998131	7.048116675	7.260214004	6.750089462	6.649295842	6.925421825	7.171237391	6.656311107	6.791643273	6.647895929	6.528578822	6.690677398	6.720670395	6.828382245	6.679157007	6.597816332	6.726886799	6.661407442	6.532257763	6.768622936	6.610461447
CDC42EP3	8.708297249	8.947901271	8.554223762	9.067932462	8.683701596	8.874428042	8.882995687	8.834627836	8.978372868	9.072446163	8.705195709	8.605405267	9.307520984	9.177287474	8.903091705	8.149971172	8.242737905	7.722461187	8.241523312	7.980568722	7.767353232	8.335912209	8.097587194	8.402334665	8.199269218	9.82247696	8.68718491	9.554865729	6.797221152	6.474392162	6.625008749	4.845382975	6.873520857	6.074732364	6.338410759	6.352768065	5.656990063	5.950879367	6.371610408	5.833160342	6.414066953	6.140722466	5.609941787	7.087145789	6.351961615	6.19431417	6.374757686	5.871900341	6.516477267	7.568631017	5.919437947	6.713121018
EPB41L4B	4.522132322	4.448829614	4.688018031	4.636094436	4.552343754	4.599439514	4.670724266	4.625817521	4.626384091	4.650480504	4.808745378	4.640108282	4.740096531	4.644822367	4.559728867	4.893174975	4.790595857	4.92448265	4.873980519	4.862057038	4.703257329	4.900472142	4.879589045	4.812901277	4.926767714	4.583475024	4.536539683	4.579125171	6.425053197	6.559287633	5.477856955	5.830131002	5.549080617	6.391319346	6.423978098	6.120932395	5.378722849	5.665454217	5.446918573	6.388682258	5.769769428	6.334718753	6.32502352	5.545146222	6.183217452	5.322029016	6.183359417	6.122687211	6.102956281	5.504646371	6.365218414	6.665074783
PRDM16	4.081272636	4.050925809	4.225740606	4.097707378	4.152936662	4.327303953	4.227243249	4.280418031	4.055342158	4.314043794	4.202340337	3.931700708	3.956499234	4.10785848	4.105883614	4.424953135	4.040640352	4.008890582	4.340816692	4.326727704	4.359189046	4.206229751	4.103889558	4.366259309	4.271457416	3.987966814	4.254773585	4.17419328	6.126099208	5.864290254	6.382156762	6.32708276	5.33993747	4.231390582	5.681833297	6.0876045	5.835961365	5.152550994	5.347238206	5.857124403	4.741118185	6.135262399	5.626182936	4.926947143	5.877735997	5.383773319	6.185556168	5.073673205	6.144250976	5.060036336	5.986929457	6.053972615
SHANK2	4.968730612	4.820097971	4.187461621	4.101358559	4.117515731	4.037506711	3.873579192	4.150808972	4.077094027	4.035515196	4.206384379	4.163238756	4.212656455	4.137298262	4.101985898	4.398232908	4.278126219	4.271703675	4.430479579	4.220844906	4.255739939	4.356940561	4.338934784	4.277643863	4.329495467	4.134456528	4.116334843	4.139317724	5.031089257	4.922514766	5.668843233	5.606608419	5.178337119	5.200791142	5.5032236	5.301461016	5.593790672	5.57832602	4.838476833	5.657265296	5.174415605	5.570888576	5.517115763	4.832189579	5.507799037	4.756994306	5.471405895	5.331331843	5.633462175	5.208593302	5.523886251	5.740355551
RASA2	6.873498136	6.952981245	8.476694003	8.79315527	8.662411268	8.383135967	8.044300731	8.517677208	8.55801167	8.628465768	8.234776249	8.196831693	7.776732169	8.305841557	8.199101965	8.339579561	9.059824648	8.987116398	8.926151169	8.545194581	9.334705599	8.373998451	8.494010264	8.231976698	8.353196355	8.092213162	8.072681229	8.348215924	6.846681003	6.915156938	7.374835476	7.372234432	7.043244786	6.648494892	7.08151537	6.977212219	6.940113628	6.562778458	6.993681462	6.396034914	6.737559278	6.174304743	6.628109993	6.971577759	6.308593205	6.718381874	6.780860931	6.858208045	6.701505728	6.75811412	6.589130817	6.099184191
VAMP1	5.916287051	6.269648025	7.02890854	7.088541389	7.130102412	6.943647085	6.63095845	7.031966082	6.88386227	7.10566345	7.156954323	7.212165423	6.781262706	7.05244379	6.948369973	7.148368185	7.240156208	7.411914602	7.365000321	7.495048859	7.406089091	6.697699405	7.125054783	6.775262883	7.033919169	6.500925982	6.961596293	6.539192383	5.943063415	6.02644957	6.523471875	6.380653043	5.94200862	5.409283618	5.689623006	5.917135643	5.623377103	5.687668308	5.695060784	5.997774232	5.574120278	5.766426463	5.845318237	6.150712364	5.868666289	5.882758975	5.926426322	6.28442596	6.117708309	5.917229008	5.620095936	5.660593717
LMO7	5.093319711	5.072419104	4.809434193	4.844555315	4.889580018	4.783186481	4.625495917	4.855931197	4.952660418	5.055672445	4.696850809	4.912116127	4.551907365	4.67451452	4.480230251	4.862851772	5.079696347	4.694001069	4.931630356	4.826416594	5.15561881	4.771613736	4.969639724	4.907508744	4.907050572	4.602592504	4.544585311	4.954273242	6.641144646	6.787425804	6.062513171	7.763831111	5.955119155	5.987922753	6.368547347	6.038410965	5.88604379	6.114605552	6.556386552	6.593355351	5.887239565	5.904346231	5.643254272	6.124500722	5.953911324	5.755556231	6.614192423	6.241865181	6.203125618	5.614428862	6.267512761	5.969525457
MANBA	8.870961368	8.998572306	8.621516247	8.784057016	8.587581828	8.717719004	8.640416072	8.514604802	8.644838066	8.635530239	8.290057266	8.301122171	8.744872161	8.401827684	8.011184542	8.544525237	8.364520238	8.75620284	8.533309639	8.767075631	8.443060854	8.667994178	8.544304736	8.959148944	8.511856675	9.023032374	8.619553442	8.77788182	7.619144224	7.561970544	7.840619565	7.895678296	7.461402112	7.593991119	7.355547644	7.060192955	8.379689008	7.247077492	6.799248785	6.566353313	7.485333515	6.822054795	6.804120292	7.423987763	6.907219713	7.410849044	7.104385078	6.940866224	6.939639558	7.424412677	6.78761976	7.191710229
OAZ2	8.981385393	8.940220137	7.914259678	7.73385814	7.426428333	8.180286361	8.263066697	8.668024428	8.571402182	8.529231694	8.67730444	8.620588575	8.735322284	8.611156313	8.280133968	8.258874115	8.392568651	8.445566067	8.363090505	8.451798462	8.214741674	8.416715946	8.068547373	8.363149655	8.345953457	8.705389833	7.622905564	8.219597677	7.472997978	7.285396038	7.807827097	8.024341303	7.28575186	7.21385573	7.33790777	7.568359235	7.666042715	7.425186352	7.440374927	6.708741923	7.296632581	6.879499202	6.968532665	7.34961924	7.149428374	7.664247943	6.949733815	7.102202193	6.86003356	7.80204977	7.16471399	6.807260497
TMPRSS3	4.604708293	4.487688276	5.260153592	5.135369188	5.12376765	5.076339115	5.090225	4.973913544	5.149381745	5.19612378	4.959281114	5.075651765	4.951875523	4.747701636	5.409001494	5.043694057	5.146822985	5.177818946	5.277459836	5.056526376	5.13293113	5.23430749	5.007914211	4.932305767	5.002454503	4.788918899	4.951376405	5.004079656	8.309610074	7.009024358	6.314498409	8.195685286	6.884259142	8.849848589	7.257735302	7.588559421	8.521520014	7.838003878	7.992246323	6.831146432	8.128683527	6.700433482	6.812416946	5.786912965	6.532574376	6.444462897	7.480946725	6.409799648	7.298768652	6.78616108	7.132564934	6.115819581
JAG1	7.676953638	7.188732623	5.104703623	5.390243957	5.221652327	5.428518508	5.513990089	5.123529872	5.454911139	5.207378884	5.321658886	5.018514822	5.410559827	5.470082757	4.85156303	5.681183356	4.745076347	5.654207397	5.642435669	5.786234655	5.649515524	5.186092962	5.714058374	5.987802945	5.572761069	5.671277318	5.436556882	5.601151362	7.932119051	7.569175248	7.34528816	8.998075251	7.938603504	7.668054951	7.899753645	7.690085259	7.889841746	7.1618246	8.202201793	7.183971682	8.749066107	7.03771299	7.433974204	7.808568733	7.46103106	8.002991591	7.139140036	8.023529028	7.458722769	7.164725942	8.023657671	6.97951838
ZBTB25	5.872545831	5.986377308	7.592310134	7.753277198	7.702829178	6.643679662	6.790400734	7.741670346	7.543731837	7.775752447	7.342235977	7.618758366	6.831690278	7.107328608	7.046480514	7.784397034	7.383672382	7.663387711	7.725713774	7.31770893	7.82952909	7.744776996	7.712354657	7.719468649	7.615868121	7.092863213	7.102716519	7.376689906	5.790877234	5.875608244	6.345563748	6.08776952	5.74408121	6.192865495	5.713505671	5.653148327	5.925960167	5.791504786	5.820059953	5.704767135	5.849404807	5.973356754	5.88101468	5.713655733	5.733089739	5.794697358	6.132666149	6.165445928	5.787055955	5.583802446	5.909861719	5.953807211
YPEL1	4.880290272	5.016011599	7.497395114	7.199573744	7.149569175	6.461394576	6.505821909	6.897276885	6.852256966	6.402953154	7.392745776	6.974392434	6.645749073	6.784015442	7.272413182	6.796106744	6.95685641	6.69295194	6.891463928	7.046557304	7.348093482	6.617257339	6.665704527	6.282459786	6.660958251	6.512757483	6.185146482	6.213513247	5.15509121	4.888567927	5.071197045	4.710670398	5.452785145	4.783088974	4.868806153	5.1849354	4.878729321	5.082334681	4.962618211	5.21438899	4.965217602	5.566307664	5.307175217	5.295901256	5.761216632	5.122441389	5.533426695	5.213157524	5.256101503	5.298669614	4.895086558	5.850577805
PTK6	5.24160746	4.738632066	5.751349342	5.819547834	5.470418723	6.021737571	5.742088825	5.68820195	5.873792919	5.825100922	5.747020545	5.485707258	5.756276222	5.632202739	5.493984843	5.753216127	5.374360629	5.703231572	5.509314916	5.656246267	5.589722958	5.846302023	5.584830516	5.909570011	5.876201548	5.762724479	5.94218669	6.120344656	8.367539994	8.413189841	5.367444639	7.290605152	6.864370787	8.15607764	8.461521574	6.686153412	7.76439039	8.488697588	6.554656055	7.709708799	7.372502055	7.025956686	7.037425502	6.872972677	7.382210418	7.862534935	8.240566842	7.446849482	7.794569935	6.958953511	7.874161312	6.980955975
PPP1CA	9.617304513	9.579002902	10.4127936	10.3950396	10.2483303	10.30387007	10.34544125	10.45506614	10.41311782	10.37593645	10.45986916	10.39965128	10.52163687	10.31561327	10.67547481	10.41084331	10.62550763	10.83764684	10.327493	10.44247076	10.78704903	10.29721435	10.29107419	10.30090285	10.45380178	10.61067131	10.11282657	10.09685753	9.533007307	8.937592158	9.115609288	10.26354791	8.819302195	9.200615432	10.15518237	9.683790478	9.487439571	8.436093376	9.304714231	8.62376207	8.936702507	8.316465259	8.786810268	8.790285455	8.786051139	9.007517437	8.598930685	8.956271754	8.331483161	8.504125853	8.933115357	8.404493582
POF1B	3.792381464	3.830482084	3.58276477	3.722604927	3.623141672	3.569878725	3.558904262	3.845500256	3.847333221	3.867418849	3.598223975	3.672682046	3.584813482	4.040451523	3.509501132	3.734962015	3.856092886	3.723674609	3.678402725	3.68367726	3.689933669	3.705322651	3.846730029	3.819859031	3.900351179	3.758086952	3.727271326	3.494461411	5.704001014	5.736069332	4.840815677	5.993258103	5.212213098	5.846630021	6.578487761	6.39657837	5.352315164	4.833187697	4.269036022	5.840831563	5.567012632	4.866998614	5.149254864	5.382283929	5.57006232	4.306375046	5.58609265	6.147781492	5.210409963	5.113191154	6.650328168	4.989196056
TACSTD2	4.617421285	4.896507155	5.097738024	5.483263096	5.055082329	4.970120564	4.938746943	4.884547086	4.992626621	4.973213474	4.85948446	4.914843212	4.836199402	4.713702282	4.69664557	5.245314731	5.026761028	5.042223377	4.96739008	5.042524426	4.993402648	5.389685265	5.035672395	5.229697796	5.102590527	4.943228705	4.827306025	5.096949005	6.560790578	6.368913536	5.718639139	6.75494179	5.872302372	6.673067086	6.358503043	6.14661383	6.272396792	6.795628972	5.437394537	6.433456372	6.924854531	5.996391466	6.658088562	6.604297922	6.086194771	5.615477141	6.643671345	6.199798991	6.353509716	5.325842516	6.674297781	6.10650214
RGS5	8.438909001	7.294553908	4.782225961	4.862919979	4.791574264	4.807023323	4.843413465	4.872716904	5.002704546	4.966265514	4.876714263	4.943640256	4.749828846	4.75263116	4.856977556	4.969417769	4.942320707	4.959600422	5.030038799	4.933412074	5.016185918	5.134614187	5.055001111	4.961234254	4.911067275	4.882241285	4.956254016	4.990228191	8.619726862	8.418877851	7.510027321	7.539721499	8.468870338	7.84070694	8.130412058	7.160520533	6.913067275	7.528547658	7.564956922	7.783239433	7.280255372	8.240141536	7.867584127	7.771453883	7.842784719	6.696229362	7.769571454	7.052578142	8.518401232	8.628826593	8.4708811	8.253417065
DEPDC1	4.959592029	4.316416677	3.901133642	3.867952647	4.15775069	4.132813574	4.013116228	3.833464311	3.814087988	3.849117888	3.973726212	3.997651208	4.10695019	3.924025074	3.967631879	4.108208931	3.903469763	4.060874739	3.857026629	3.775840882	3.906890872	4.073382015	4.093485534	4.2582694	3.986239329	4.04968092	4.43512377	3.752252238	5.871803453	5.349123454	5.869635443	6.916478749	5.450793839	6.983449059	5.888111476	7.306868143	6.330848349	6.106509803	7.183983528	5.214355123	6.121228302	5.441427968	6.048732402	5.679658194	5.226684469	6.482117864	5.077165114	6.067627546	4.85137516	5.528195285	5.913918839	4.752643561
C22orf9	7.354417348	7.004467813	7.89839252	8.050463585	8.03550383	8.591478375	8.288685694	8.229188913	8.453826591	8.199763548	8.421274398	8.0015082	8.830616656	8.428204004	8.089810321	7.886857489	7.965076918	7.999041258	7.896391013	8.390225908	7.53523618	7.74123058	7.716215279	7.951758742	8.007596716	8.558725424	8.137813096	8.213220725	6.39720243	6.656391204	6.750446951	6.724969708	7.082729219	6.531020983	6.471895033	6.91696878	7.082148547	6.833343457	6.914353458	6.49194648	7.044423359	6.372581692	6.672231293	7.05036605	6.255954459	6.61319443	6.478316496	6.754525799	6.61664425	7.184012039	6.179626389	6.545058681
DUSP4	6.534474394	5.90331065	5.312737371	5.806846108	5.351942665	5.011468686	4.733034947	5.281842793	5.297428818	5.659679373	4.584398297	5.038769516	4.507248466	4.510999152	4.824654954	5.410769366	5.133243004	5.532004981	5.042582984	5.274957269	5.23322563	5.219324174	5.495794666	6.140189836	5.282612944	5.137373008	4.912292309	5.174526253	7.901430954	6.961605225	8.543287842	9.224613668	8.132178278	7.826071501	8.245781993	7.288556806	8.210698413	5.755829819	8.011117285	6.731060885	7.985693755	7.917547554	7.13743688	7.822663932	8.206512575	9.826849753	7.96809847	8.110959753	7.102447705	7.885469589	7.194797053	8.101285275
MDFIC	7.220182348	7.228225413	6.961029545	7.200064076	7.253666984	6.36315558	6.767499931	7.036753328	6.767072511	7.055353508	6.583074581	6.631418284	6.507800495	6.720521819	6.780968659	6.683019744	6.754532316	6.36174809	6.533918965	6.529278085	6.633486351	6.861097903	6.6142167	6.54120243	6.597656412	7.10177808	7.034513977	6.769852951	6.126666923	6.092080276	5.920403965	4.669641002	5.825498556	4.917734673	5.737775647	5.245664362	5.36464689	5.391589681	5.428493164	5.277121155	5.559482465	5.514774695	5.287593795	5.742312044	5.58411975	5.436890473	5.729889189	5.172362183	5.90084891	5.796320194	5.568536912	5.468064929
CCND1	8.420538467	7.985921269	4.363339724	4.427040379	4.828233627	4.459701757	4.591415308	4.736713685	4.908050321	4.361021005	4.710455643	4.326665144	4.586468022	4.45559881	4.434749858	4.505801293	4.817787897	4.908575673	4.437168886	4.411277557	4.414571726	4.50072182	4.438310267	4.570040943	4.529245444	4.661965983	4.554665673	4.650169173	7.420912119	7.44813735	8.496752359	8.393748659	7.305095471	7.60695315	8.604943019	7.876827266	7.607095607	7.925667083	8.311553877	7.393161981	8.790872478	7.082133631	7.504914105	8.057574046	7.591344007	8.262950812	7.995323365	7.985802605	7.5424845	7.459243253	8.206614213	7.844540674
RIT1	7.378813424	7.036254569	6.50251723	6.815434628	6.632512268	6.928445236	6.724922123	6.793707844	7.046689407	6.689247581	7.485185575	7.24630039	7.699298702	7.299665748	7.326509351	6.999546602	7.088615374	7.977021978	7.836223095	7.830122685	7.83129268	6.756003849	7.373473823	7.454574174	6.853378326	7.093639202	6.560649203	7.241641299	6.32633109	6.095729563	5.983292919	5.919010585	5.9271808	6.196090966	6.199500557	5.880570619	5.845626271	5.754745514	5.615191854	5.369317276	5.355352	6.299637454	5.788523572	6.430362703	5.783699622	5.903776703	6.267511523	5.432924567	5.673840809	6.01761128	5.956193342	6.440472094
