geneNames	GSM2229013	GSM2229014	GSM2229015	GSM2229016	GSM2229017	GSM2229018	GSM2229019	GSM2229020
Olfr743	4.785973	4.829818	4.960757	4.860899	5.15189	4.803609	4.793342	4.877698
Olfr744	6.233961	6.12863	5.989789	6.071754	6.082678	5.950898	6.298436	6.303752
Olfr745	5.868994	5.877178	5.806853	5.867011	5.911415	5.938519	6.056781	5.95576
Olfr746	5.286944	5.307785	5.24201	5.209346	5.392326	5.242244	5.334963	5.198747
Olfr747	4.72499	4.720361	4.78748	4.820286	4.691153	4.811821	4.882941	4.762731
Olfr748	5.386195	5.328834	5.312004	5.266109	5.347929	5.264205	5.562171	5.195684
Olfr749	4.782719	4.667238	4.743037	4.740666	4.758008	4.751903	4.803982	4.710325
Olfr750	6.438766	6.23608	6.10686	6.256415	6.29356	6.086042	6.219532	6.107298
Olfr76	5.929715	5.848306	5.727288	5.899904	5.774049	5.655867	5.818592	5.88968
Olfr763	5.502122	5.497056	5.567617	5.799665	5.689097	5.41159	5.594535	5.555578
Olfr765	5.757599	5.726836	5.628783	5.728553	5.550321	5.401474	5.63627	5.783792
Olfr767	9.30242	8.715503	8.890621	9.017694	8.885514	8.250601	9.136754	9.494424
Olfr768	4.672079	4.707633	4.658871	4.791755	4.635454	4.609318	4.597935	4.67257
Olfr769	5.353682	5.337171	5.35497	5.298636	5.434895	5.394735	5.397874	5.412703
Olfr77	5.11974	4.997774	4.985882	5.121349	5.012609	5.00297	5.067719	4.947204
Olfr770	5.560894	5.485394	5.317492	5.425996	5.358393	5.311991	5.35199	5.488504
Olfr771	5.213745	5.172794	5.234422	5.280544	5.093742	5.215505	5.292109	5.182992
Olfr772	4.902059	4.8653355	4.881164	4.9663965	4.9349255	4.8521085	4.9225435	4.8928885
Olfr774	5.592298	5.466613	5.444862	5.44694	5.550325	5.467889	5.502885	5.556722
Olfr775	5.179562	5.068643	5.041642	5.056647	5.081381	4.992576	5.106543	5.166767
Olfr776	4.553649	4.588388	4.531822	4.724603	4.718585	4.403754	4.48261	4.565906
Olfr780	5.000976	5.037958	4.879043	4.968173	4.998361	4.976152	4.941648	4.976379
Olfr781	4.626351	4.630489	4.561336	4.745755	4.61809	4.612697	4.583496	4.602434
Olfr784	5.465888	5.337982	5.260494	5.256687	5.407092	5.268398	5.280192	5.353062
Olfr786	5.11728	5.057417	4.965584	5.161532	5.059844	5.047851	5.149227	5.108051
Olfr787	5.3088305	5.35502	5.230452	5.4420965	5.271471	5.310256	5.3982585	5.29402
Olfr788	5.601831	5.663136	5.53023	5.508659	5.481657	5.465198	5.475456	5.55118
Olfr790	5.156687	5.14663	5.096104	5.288094	5.131904	5.054793	5.148958	5.17501
Olfr791	4.841783	4.841693	4.903152	4.989058	4.934148	4.788506	4.901851	4.854942
Olfr792	4.981795	4.883971	4.994178	4.943615	4.942987	4.775558	4.982881	4.946714
Olfr794	5.141733	5.212098	5.059207	5.116191	5.229801	5.038638	5.172822	5.274293
Olfr796	6.830536	6.621075	6.715075	6.979751	6.723335	6.695545	6.803112	6.758083
Olfr798	4.820709	4.984344	4.883931	4.679008	4.910741	4.867002	4.888492	4.942124
Olfr799	4.650021	4.690528	4.686247	4.702281	4.692025	4.682331	4.691381	4.775414
Olfr8	4.613944	4.47904	4.410352	4.585724	4.494569	4.431899	4.422898	4.474012
Olfr800	4.9906025	4.9002695	4.903259	4.9739245	4.981353	4.887292	5.1058435	4.9179525
Olfr801	5.185555	5.033759	4.893838	5.048559	4.9638	4.911415	5.010292	4.987334
Olfr802	4.805563	4.739395	4.734609	4.739485	4.775261	4.76805	4.703545	4.734609
Olfr803	4.767789	4.690468	4.769697	4.734363	4.714241	4.794577	4.953363	4.732286
Olfr804	5.05841666666667	5.017249	5.073016	5.063629	5.031965	5.07918566666667	5.08607333333333	5.04597933333333
Olfr805	5.046287	5.00366	4.974045	5.051664	5.073115	4.980851	5.034142	5.015356
Olfr806	4.42632	4.334265	4.541775	4.422832	4.304732	4.451463	4.386738	4.336793
Olfr807	6.249705	6.159388	6.215309	6.111109	6.245531	6.198842	6.217726	6.223761
Olfr808	5.102195	5.125747	5.162163	5.121019	5.15774	5.143307	5.176967	5.110308
Olfr809	4.735702	4.747983	4.774777	4.763615	4.72503	4.773833	4.850915	4.793064
Olfr810	5.530283	5.582109	5.575783	5.588624	5.690962	5.585035	5.635859	5.698044
Olfr811	5.43009	5.415797	5.432061	5.475382	5.254775	5.252799	5.279709	5.366353
Olfr812	5.72116	5.601029	5.445459	5.578998	5.627236	5.592675	5.648028	5.625502
Olfr813	4.857073	4.870059	4.808215	4.807407	4.872764	4.813664	4.900738	4.82316
Olfr814	4.701581	4.503092	4.598377	4.671001	4.535724	4.523448	4.565578	4.632198
Olfr815	4.48459	4.471134	4.414588	4.494933	4.510641	4.484419	4.521497	4.467845
Olfr816	4.801101	4.823712	4.772083	4.841693	4.884163	4.792109	4.763945	4.696846
Olfr818	5.25993	5.142437	5.092072	5.095512	5.227522	5.039399	5.215028	5.198462
Olfr819	5.43141533333333	5.386153	5.26046533333333	5.378347	5.286648	5.34511566666667	5.38011333333333	5.44544066666667
Olfr820	4.977249	4.903596	4.862507	4.947906	4.945799	5.053274	4.920636	4.854214
Olfr821	5.397337	5.2713	5.186168	5.189758	5.213735	5.120061	5.227887	5.200054
Olfr822	4.874926	4.904151	4.85782	4.958116	4.899914	4.839055	4.900723	4.896163
Olfr824	4.7226045	4.7652975	4.723634	4.904665	4.6632345	4.725545	4.717545	4.719147
Olfr825	5.130919	5.15829	5.265428	5.238669	5.177305	5.124933	5.244772	5.033362
Olfr826	4.81255	4.739567	4.783001	4.780838	4.777949	4.817155	4.795946	4.850707
Olfr827	5.05887	5.109031	4.975918	5.123624	5.083642	4.975918	5.026601	5.124751
Olfr828	5.159316	5.065568	5.045088	5.231712	5.07174	5.09631	5.139603	5.075188
Olfr829	5.129433	5.12003	5.058425	5.149275	5.215047	5.15363	5.271747	5.023623
Olfr830	5.081456	4.943138	5.040216	5.137705	5.066504	5.025792	5.110515	5.146923
Olfr832	4.412038	4.405489	4.400468	4.418869	4.445405	4.421337	4.520938	4.404778
Olfr834	4.495555	4.53765	4.461924	4.694377	4.501188	4.588881	4.535598	4.564713
Olfr835	5.050615	5.147555	5.192042	5.311576	5.191043	5.184543	5.086233	5.179073
Olfr836	4.443479	4.516043	4.436761	4.555168	4.44575	4.440046	4.467077	4.487221
Olfr837	4.563036	4.501077	4.599528	4.620194	4.526307	4.685096	4.581063	4.496919
Olfr843	4.987047	4.879536	4.832749	5.057226	4.939305	4.981134	5.006376	4.948978
Olfr845	5.533093	5.431099	5.382061	5.350628	5.442506	5.293688	5.471867	5.383427
Olfr846	4.649305	4.694475	4.612425	4.777837	4.67307	4.643409	4.750942	4.681172
Olfr847	4.85919	4.750404	4.777871	4.783297	4.837925	4.750051	4.783297	4.6299
Olfr849	4.726864	4.664865	4.589011	4.795457	4.704416	4.709024	4.882287	4.787964
Olfr850	5.45889	5.425171	5.3787	5.397736	5.407443	5.375416	5.417769	5.455584
Olfr851	4.937894	4.832429	4.864758	5.010408	4.875006	4.825794	4.811291	4.860765
Olfr853	5.07252	4.943757	4.912834	5.066608	4.924659	4.983438	5.13567	4.962726
Olfr854	4.942913	4.965326	4.875328	4.904459	4.962304	4.905077	5.085902	4.961338
Olfr855	5.124987	4.762844	4.778428	5.079401	4.743143	4.969941	4.953683	4.996044
Olfr856-ps1	5.096852	5.033048	4.98335	4.995693	5.01764	4.99361	5.041439	5.009531
Olfr857	5.092875	4.83066	4.833645	4.80376	4.7832	4.781988	4.856217	4.797318
Olfr859	4.904428	4.949156	5.006882	4.845128	4.933123	4.902953	5.020828	4.960126
Olfr860	4.94801	4.840829	4.769882	4.884007	4.865777	4.852411	4.844186	4.902159
Olfr862	5.123828	5.233903	5.109975	5.438365	5.20823	5.118166	5.165568	5.231405
Olfr866	4.917809	4.921527	4.837899	4.865795	4.921608	4.868041	4.962646	4.924189
Olfr867	5.475406	5.507027	5.355855	5.413632	5.394859	5.361282	5.339236	5.317514
Olfr868	4.859925	4.825197	4.853091	4.893517	4.855183	4.763956	4.82516	4.858488
Olfr869	4.644304	4.625383	4.611516	4.749692	4.625515	4.640128	4.737252	4.624102
Olfr870	4.981194	4.961821	4.837977	5.083481	4.984147	4.951775	4.975919	4.923337
Olfr871	4.905262	4.856281	4.674538	4.779988	4.794734	4.805358	4.821522	4.796551
Olfr872	4.600125	4.624832	4.63588	4.702979	4.664232	4.584046	4.666556	4.6896
Olfr873	4.709034	4.679725	4.77483	4.682566	4.659844	4.73314	4.684032	4.714242
Olfr874	5.487945	5.540807	5.333229	5.45109	5.384662	5.333229	5.411685	5.378002
Olfr875	5.551348	5.467882	5.392672	5.588844	5.495934	5.509962	5.564243	5.502948
Olfr876	5.114042	5.031906	4.993143	5.102055	5.005546	4.972052	5.066057	5.286645
Olfr877	5.61191	5.389345	5.486741	5.560191	5.331476	5.376111	5.467903	5.47304
Olfr878	5.686767	5.750496	5.465322	5.578484	5.596106	5.646621	5.611397	5.683015
Olfr881	5.140191	5.198671	5.077853	5.152503	5.259593	5.21288	5.186728	5.170456
Olfr883	4.982174	5.058411	5.035608	5.114709	5.046225	4.919603	4.950497	5.021886
Olfr884	4.8408225	4.8352675	4.8023425	4.7951995	4.7571525	4.756715	4.815468	4.8288905
Olfr887	4.877329	4.958124	5.067846	4.979542	4.86805	4.950848	4.97787	5.021727
Olfr888	5.17873	5.147472	5.118602	5.132359	5.140695	5.047049	5.080554	5.165881
Olfr889	4.657931	4.712667	4.628246	4.796059	4.681553	4.646032	4.662518	4.603083
Olfr890	4.990513	4.961982	4.8143	5.215738	4.937996	4.808376	4.839261	4.854805
Olfr891	4.914398	4.910772	4.811395	4.855876	4.735577	4.864734	4.802038	4.862238
Olfr893	5.184871	5.566587	5.063455	5.303448	5.171993	4.82316	4.846632	4.975133
Olfr894	4.915089	4.878683	4.816067	4.914389	4.877486	4.781931	4.921656	4.834338
Olfr895	4.621621	4.622807	4.57546	4.734128	4.661025	4.636817	4.746918	4.658319
Olfr9	5.093782	5.025399	4.981679	5.075159	5.086916	4.960982	5.092312	5.079505
Olfr90	5.991104	5.772454	5.670389	5.899073	5.718292	5.703128	5.764147	5.810062
Olfr900	5.886615	5.708511	5.749963	5.786878	5.826015	5.633674	5.716294	5.718614
Olfr901	6.284569	5.906466	5.982719	6.11438	6.101756	6.021614	6.146582	6.140821
Olfr902	5.362934	5.251831	5.117111	5.283262	5.287804	5.235515	5.24083	5.123193
Olfr904	4.761614	4.756814	4.71537	4.810801	4.77476	4.682866	4.880344	4.796303
Olfr905	5.0403415	5.0094565	5.009302	5.0543605	5.1363075	5.0357045	5.030159	5.027327
Olfr906	4.920426	4.955878	5.007685	5.098558	4.970801	4.896335	5.07453	5.001021
Olfr907	4.973274	4.941536	4.808742	4.948917	5.002361	4.824641	4.952587	4.895412
Olfr908	4.843508	4.765656	4.872902	4.978378	5.051485	4.89111	5.099661	4.834437
Olfr91	6.683363	6.565572	6.4302265	6.5112165	6.6406835	6.3409835	6.679275	6.711054
Olfr910	4.352822	4.449401	4.381108	4.42344	4.421479	4.406647	4.36797	4.400263
Olfr911-ps1	4.940617	4.876339	4.883631	4.957874	4.865586	4.865025	4.881747	4.802049
Olfr912	4.74437	4.78604	4.785325	4.828087	4.851253	4.759904	4.777668	4.743056
Olfr913	5.185073	5.19117	5.152901	5.109377	5.148192	5.078693	5.200795	5.077028
Olfr914	5.553025	5.275056	5.238722	5.300449	5.267538	5.213523	5.147217	5.307173
Olfr916	5.03526	4.989204	5.090448	5.048204	5.117889	5.013338	5.031281	5.060165
Olfr917	4.967263	4.907234	5.125605	5.066552	5.032244	4.906241	5.020512	4.934592
Olfr918	4.848763	4.745122	4.814316	4.883423	4.853775	4.830997	4.816803	4.865949
Olfr919	4.834082	4.759284	4.70053	4.852257	4.706497	4.728048	4.671304	4.823589
Olfr92	6.683314	6.564899	6.344325	6.888929	6.62143	6.443583	6.568517	6.609241
Olfr920	5.580816	5.61209	5.96252	5.966629	5.906624	5.865287	5.862464	5.989463
Olfr921	4.698738	4.777699	4.730442	4.824927	4.769032	4.687912	4.742527	4.82387
Olfr922	5.030892	4.975035	4.824606	4.986692	4.936793	4.751587	4.973153	4.839103
Olfr923	5.959624	5.660857	5.808795	5.774483	5.790368	5.640496	5.766649	5.719808
Olfr924	4.65007	4.558921	4.535434	4.667857	4.553362	4.57058	4.544448	4.535032
Olfr926	4.64578	4.606619	4.649231	4.661911	4.626217	4.583116	4.611464	4.648048
Olfr93	6.211818	5.984929	6.053115	6.064541	6.026156	5.957562	6.122229	6.097307
Olfr930	5.024819	4.97488	4.899999	5.016678	5.016309	4.83706	4.951737	5.059114
Olfr933	5.4191725	5.335487	5.323919	5.356614	5.3087025	5.334157	5.2276415	5.372593
Olfr934	5.172342	5.05111	5.02126	5.039244	5.037352	5.066607	5.049351	4.958167
Olfr935	4.797633	4.826189	4.797982	4.965818	4.78389	4.826189	4.856685	4.804911
Olfr936	4.57921	4.546559	4.589878	4.644573	4.542712	4.499516	4.61006	4.545389
Olfr937	5.320945	5.285571	5.186783	5.218346	5.208206	5.188238	5.274664	5.289732
Olfr938	4.964874	4.902309	4.77746	4.86642	4.888969	4.885501	4.989379	4.887592
Olfr94	6.256677	6.114473	6.040883	6.068684	6.081141	5.85582	5.940069	6.073905
Olfr943	4.924481	4.89194	4.855385	4.913826	4.88084	4.86111	4.826295	4.832572
Olfr945	4.72106	4.711619	4.709182	4.712507	4.668496	4.6444	4.752343	4.718341
Olfr947-ps1	5.224777	5.245834	5.161175	5.301961	5.129422	5.213841	5.248899	5.224777
Olfr948	4.48772	4.566226	4.623185	4.548558	4.524284	4.65677	4.603349	4.496107
Olfr95	6.489809	6.138131	5.989712	6.263113	6.216273	6.079174	6.222874	6.558421
Olfr952	4.791413	4.766845	4.764094	4.868239	4.748514	4.715962	4.624919	4.773441
Olfr954	5.2518155	5.0518565	5.057659	5.1398165	5.0908165	5.016643	5.158196	5.113512
Olfr955	5.097647	5.006731	4.970551	4.905087	4.973767	4.863116	4.995802	5.030992
Olfr957	4.975886	4.895577	4.849796	5.078044	4.978685	4.905057	4.973278	5.043208
Olfr958	6.241338	6.04882	5.925873	6.339883	6.207028	5.958518	6.240556	6.043018
Olfr959	5.571814	5.516292	5.536975	5.66853	5.514333	5.323662	5.479572	5.548606
Olfr96	5.857804	5.635215	5.438519	5.881094	5.720516	5.567369	5.770153	5.739861
Olfr960	5.044041	5.137077	4.957035	4.980627	5.072252	4.995748	5.024856	5.015172
Olfr961	5.279729	5.213572	5.163634	5.226023	5.26895	5.142829	5.185317	5.24396
Olfr963	5.722381	5.463718	5.251667	5.359814	5.390861	5.382456	5.409839	5.634084
Olfr965	5.231336	5.342807	5.089627	5.270048	5.140711	4.948429	5.170595	5.221143
Olfr967	5.739624	5.739361	5.751053	5.866051	5.659781	5.695327	5.765179	5.782848
Olfr968	5.450273	5.213359	5.341597	5.388558	5.333085	5.350915	5.365811	5.301531
Olfr969	4.880954	4.920127	4.85922	5.066522	4.870033	4.758629	4.924947	4.89326
Olfr97	5.0990825	4.9331635	4.897323	5.040576	4.9496355	4.992031	5.133412	4.91067
Olfr970	4.70571	4.660388	4.659006	4.771439	4.704726	4.759407	4.751148	4.718893
Olfr971	5.178672	5.1222	5.083877	5.239007	5.053898	5.099588	5.122984	5.049617
Olfr972	4.785161	4.64532	4.715246	4.801421	4.711216	4.780101	4.813685	4.748283
Olfr974	6.188081	6.13631	5.954389	6.136563	6.081104	6.066431	6.12522	6.065375
Olfr975	6.506422	6.507496	6.235336	6.438627	6.409353	6.381114	6.491554	6.502964
Olfr976	5.558058	5.623815	5.430902	5.572369	5.595531	5.404932	5.570891	5.720958
Olfr978	6.025719	5.716745	5.820549	5.935222	5.788887	5.679042	5.984646	5.90909
Olfr979	5.523461	5.572186	5.383853	5.521611	5.544434	5.386537	5.391268	5.465851
Olfr980	6.139555	5.963048	5.855878	5.988644	5.937665	5.908734	5.988644	5.980713
Olfr981	6.164172	5.934161	5.794267	6.059441	6.14123	5.714147	5.915839	5.991609
Olfr982	7.60701	7.417959	7.285614	7.425036	7.588012	7.376318	7.579877	7.493589
Olfr983	5.438995	5.555691	5.315959	5.455445	5.400688	5.276794	5.319263	5.408444
Olfr984	6.795496	6.603518	6.397152	6.670125	6.732511	6.311117	6.620033	6.775476
Olfr985	5.722373	5.541863	5.325236	5.571277	5.465577	5.366387	5.462605	5.570844
Olfr986	6.27241	6.166042	6.071837	6.200497	6.231404	6.006175	6.138601	6.167934
Olfr987	5.260704	5.501156	5.200407	5.325316	5.308331	5.355227	5.463749	5.306149
Olfr988	5.217629	5.137455	4.997284	5.191585	5.062889	5.008607	5.212254	5.116372
Olfr99	5.260343	5.258775	4.961698	5.381038	5.310425	5.277977	5.385372	5.12687
Olfr992	4.977281	5.044525	5.02277	5.132964	4.995028	4.922472	4.91824	4.976208
Olfr993	4.854246	4.803739	4.861698	4.836004	5.019497	4.81603	5.179587	4.853466
Olfr994	4.815086	4.815049	4.8047	4.743547	4.784534	4.726192	4.759194	4.757571
Olfr995	4.783481	4.756248	4.732362	4.789697	4.752966	4.749666	4.801985	4.769991
Olfr996	4.788571	4.775722	4.774208	4.74401	4.820004	4.835235	4.88795	4.836853
Olfr998	5.399883	5.239868	5.162773	5.261683	5.301027	5.28095	5.468887	5.290155
Olig1	6.612373	6.44533	6.241808	6.393366	6.479488	6.143967	6.318755	6.461958
Olig2	6.505132	6.517903	6.368743	6.430809	6.573346	6.257404	6.355938	6.516821
Olig3	5.129859	4.997614	5.030959	5.264757	5.076455	4.948287	5.268597	5.210487
Olr1	6.686632	5.902119	5.579096	5.805216	5.635335	5.640845	5.52292	5.73597
Oma1	8.214231	8.48875	8.451286	8.345717	8.433909	8.886819	8.697258	8.516874
Omd	5.818026	6.029559	5.94731	5.63688	5.87782	6.461158	7.023792	6.736043
Omg	5.885682	5.878662	5.635393	5.781167	5.708305	5.709646	5.704296	5.647377
Omp	8.289001	7.989428	7.625005	7.759705	7.869012	7.750958	7.954705	8.023851
Omt2a	4.459195	4.538362	4.374503	4.456425	4.484778	4.438404	4.513306	4.355187
Omt2b	4.953501	4.882661	4.813836	4.94345	4.829483	4.840255	4.977243	4.841693
Onecut1	6.926704	6.862775	6.848408	6.905674	6.87486	6.730888	6.796927	6.974397
Onecut2	7.600927	7.418609	7.38398	7.738574	7.493753	7.375591	7.472594	7.543829
Onecut3	7.901381	7.453193	7.416189	8.017813	7.660683	7.431249	7.658828	7.724175
Ooep	8.621262	8.432471	8.185868	8.554271	8.400709	8.238309	8.339025	8.452228
Oog2	5.1309535	5.203567	5.153503	5.204837	5.207738	5.1053845	5.16651	5.094751
Oog3	5.444912	5.38096	5.259723	5.491912	5.557217	5.393391	5.447006	5.453934
Oog4	5.774739	5.631583	5.653528	5.751287	5.678612	5.628785	5.655433	5.601136
Oosp1	5.004856	4.893573	4.832758	4.945084	4.941341	4.800991	4.995409	4.848609
Oosp2	4.951796	4.845313	4.89693	4.996861	4.918722	4.893043	4.93022	5.02739
Oosp3	4.898382	4.883084	4.78205	4.870686	4.761619	4.821897	4.872889	4.836744
Opa1	9.65897	9.907857	9.84815	9.74707	9.750532	10.15453	10.06968	9.857683
Opa3	8.998484	9.269859	9.138578	8.917881	9.153047	9.175812	8.939148	9.075151
Opalin	5.162847	5.009751	4.973135	5.212334	5.048003	5.020575	5.02833	5.180047
Opcml	7.574395	7.661415	7.652066	8.154577	8.256119	9.79756	10.28155	10.10349
Ophn1	9.063432	9.253992	9.078296	8.883858	8.741251	9.141792	8.915886	9.018919
Opn1mw	5.929459	5.788537	5.969092	6.137046	5.934932	6.190392	6.059319	6.659451
Opn1sw	6.278335	6.150355	6.043268	5.968844	6.128953	6.057532	6.261154	6.294333
Opn3	7.875496	7.917879	8.039521	8.099317	7.990891	8.833608	8.831202	8.381948
Opn4	7.047323	6.916243	6.630468	6.791905	7.013505	6.721259	6.950972	6.765975
Opn5	5.511987	5.420691	5.43589	5.667785	5.569743	5.492532	5.503638	5.57273
Oprd1	7.881811	7.521815	7.463858	7.556495	7.582725	7.28792	7.531615	7.636125
Oprk1	5.37094	5.433074	5.149847	5.279857	5.300192	5.236228	5.310328	5.365204
Oprl1	6.154337	6.107206	6.120228	6.18544	6.070879	5.972266	6.112539	6.20029
Oprm1	6.457834	6.378889	6.211442	6.451295	6.327662	6.055428	6.204032	6.34105
Optc	6.553231	6.433805	6.410851	6.502018	6.40667	6.425364	6.615372	6.559063
Optn	8.704181	8.902153	8.609802	8.486506	8.259333	8.93159	9.235344	8.841869
Orai1	8.926743	8.707704	8.749999	8.80134	8.756207	8.930462	8.873312	9.035041
Orai2	9.1543535	8.9189145	8.8019505	8.7089915	8.541572	8.6386295	8.2575275	8.548297
Orai3	8.710183	8.592305	8.831574	9.214816	9.073698	9.14891	9.26084	9.365486
Oraov1	8.050582	7.910512	8.050978	7.815251	7.806565	8.09448	8.021713	8.00213
Orc1	7.260373	7.55765	7.347331	7.490473	7.394884	6.711076	6.809982	6.548667
Orc2	8.878965	9.248735	9.192211	8.874832	8.908588	8.850939	8.716514	8.747486
Orc3	9.148356	9.463683	9.55778	9.504378	9.46171	9.883293	9.8382	9.739977
Orc4	8.508869	8.778244	8.726151	8.229771	8.572653	8.825386	8.467653	8.388272
Orc5	8.414333	8.676273	8.832447	8.428768	8.598161	8.815361	8.824033	8.686465
Orc6	9.047858	9.460612	9.228434	9.091282	9.078134	8.738151	8.601567	8.706029
Orm1	9.90718	10.47725	11.62309	10.73769	11.19516	11.31537	11.58138	11.18214
Orm2	6.212688	6.191412	6.549721	6.360911	6.336878	6.341021	6.27409	6.432493
Orm3	5.505456	5.592868	6.052197	5.718453	5.691568	5.780166	5.959402	5.844423
Ormdl1	8.58404	8.870532	8.646705	8.236371	8.974245	8.404611	8.143693	7.853806
Ormdl3	8.965303	8.719816	8.611351	8.624978	8.638902	8.780951	8.813846	8.909382
Os9	8.8706415	8.790857	8.7855075	8.9361355	8.9269895	8.8948145	9.011851	9.0939705
Osbp	10.49004	10.53493	10.45707	10.32275	10.34168	10.52585	10.40686	10.32237
Osbp2	8.590467	8.396521	7.77111	7.864938	7.984391	7.80833	8.124938	7.928439
Osbpl10	8.303286	8.139333	8.402673	7.747663	7.817685	7.708621	7.700768	7.726151
Osbpl11	9.334085	9.505955	9.875641	9.997991	9.906797	9.794231	9.925876	9.843211
Osbpl1a	9.143671	9.086923	9.554583	9.164143	9.430328	9.116939	9.065316	9.133394
Osbpl2	10.4247	10.57972	10.53109	10.30981	10.70834	10.11916	10.15113	9.953465
Osbpl3	9.663009	9.647038	9.671905	9.700661	9.404792	9.618771	9.522396	9.50706
Osbpl5	10.64508	10.48103	10.60656	10.48128	10.70177	11.04828	11.09817	10.92226
Osbpl6	7.551558	7.469938	7.430097	7.364676	7.550337	8.458122	8.569359	8.131165
Osbpl7	9.013834	8.868497	8.803356	8.734826	8.778923	8.887333	9.119921	8.947353
Osbpl8	9.985673	10.22509	10.02352	9.823005	9.734134	10.1536	9.942628	9.780851
Osbpl9	11.47316	11.58491	11.63689	11.65934	11.66224	11.68527	11.63319	11.5076
Oscar	6.284203	6.390818	6.25849	6.369512	6.356936	6.118058	6.344374	6.415963
Oscp1	8.088921	8.234709	7.998018	7.991898	7.8657	8.259494	7.962667	7.755733
Oser1	10.367465	10.517785	10.56022	10.236395	10.75295	10.035095	9.9158465	9.635855
Osgep	9.040236	9.49619	9.679196	9.2105625	9.4569805	9.786523	9.7009475	9.6708365
Osgepl1	8.084958	8.183296	8.145578	7.637692	8.413142	8.543509	8.444901	8.247786
Osgin1	8.655085	8.254848	7.988403	8.062384	7.932423	8.213142	8.026055	8.123891
Osgin2	7.984256	8.237957	8.060749	7.916396	8.101789	8.441633	8.229053	8.202658
Osm	6.290748	6.171379	6.350415	6.389192	6.198734	6.050106	6.079749	6.178477
Osmr	10.34762	10.39589	10.26876	11.03384	10.21171	10.76948	10.32759	10.40788
Osr1	7.851085	8.815869	10.35584	9.59931	9.388616	9.679872	9.845368	9.944039
Osr2	8.306354	8.133991	9.073177	8.808618	9.489391	9.58058	10.51805	10.43065
Ost4	12.52783	12.46319	12.53343	12.41547	12.64501	12.58145	12.64113	12.74767
Ostc	10.4226	10.42553	10.70815	10.93378	10.8709	10.56518	10.40087	10.67347
Ostf1	9.643433	9.510235	9.941556	10.22799	10.00916	9.919493	9.91273	9.777447
Ostm1	10.05423	10.2646	10.60641	10.47533	10.63922	10.37119	10.44964	10.40412
Ostn	5.445214	5.448807	5.295354	5.173255	5.349696	5.442477	5.780774	5.580555
Otc	5.09678	4.940947	4.981144	5.118118	5.065844	5.031328	5.075653	5.080107
