ID_REF	GSM2229013	GSM2229014	GSM2229015	GSM2229016	GSM2229017	GSM2229018	GSM2229019	GSM2229020
10484747	4.680751	4.845311	4.56236	4.703279	4.720752	4.78353	4.879944	4.709459
10484749	4.981428	4.99799	5.031546	4.978815	4.930175	5.001786	4.931327	4.938462
10484752	4.839691	4.925731	4.654003	5.000462	4.808565	4.880162	4.838157	4.844922
10484754	5.914723	5.93213	5.649522	5.862062	5.733994	5.737947	5.796732	5.808299
10484756	5.841657	5.773659	5.611249	5.783125	5.725596	5.701567	5.786075	5.771918
10484758	4.839298	5.017766	4.909747	4.849367	4.797163	4.842175	4.774788	4.825006
10484760	4.626041	4.614852	4.565874	4.662192	4.640837	4.753519	4.72919	4.648875
10484762	6.469566	6.026321	5.91189	5.783442	6.058651	6.014	6.051493	6.229755
10484764	5.13277	5.156436	5.110747	5.086594	5.255658	5.211946	5.348667	5.333529
10484766	5.662118	5.590816	5.534968	5.533858	5.564193	5.496171	5.478934	5.568932
10484768	4.886989	4.741848	4.682703	4.947013	4.797803	4.819709	4.92172	4.839537
10484771	4.975247	5.040592	4.963548	5.161269	4.915464	4.861009	5.039328	5.032461
10484773	4.975063	4.956817	4.877138	5.138432	4.902566	4.823866	5.017929	4.793827
10484775	4.888581	4.851286	4.848088	4.923412	4.871759	4.890339	4.874232	4.97557
10484777	4.64993	4.688092	4.731596	4.861563	4.64342	4.704947	4.669701	4.683222
10484779	4.563426	4.547468	4.529903	4.635667	4.547953	4.529903	4.679109	4.563875
10484781	5.034176	4.929465	4.911613	4.952698	4.856831	4.968838	4.956277	4.901298
10484783	5.018203	4.922159	4.866753	5.032825	5.001642	4.947122	4.896084	4.958673
10484785	4.903802	4.829555	4.836768	4.885498	4.881876	4.844603	4.887473	4.882398
10484789	4.59096	4.585332	4.667581	4.738132	4.538752	4.594276	4.581396	4.516462
10484791	6.438973	6.294495	6.032334	6.275019	6.251963	6.013372	6.020643	6.252082
10484793	5.209445	5.151794	5.154105	5.506206	5.126302	5.122946	5.190307	5.158246
10484797	4.961212	4.952931	4.88086	4.963481	4.861563	4.91419	4.936909	4.845604
10484799	4.82821	4.899637	4.698465	4.85708	4.779481	4.720052	4.713124	4.819685
10484801	5.535717	5.483365	5.378312	5.317266	5.384096	5.317897	5.433413	5.441849
10484803	4.721477	4.670736	4.602485	4.74944	4.762731	4.688163	4.645384	4.581839
10484805	6.425522	6.437996	6.347966	6.615837	6.44458	6.400829	6.391314	6.497199
10484807	5.659486	5.502163	5.385392	5.459248	5.557708	5.485382	5.499124	5.592727
10484809	5.740427	5.797653	5.751621	5.943508	5.884765	5.715309	5.63762	5.739275
10484811	4.546272	4.550879	4.579773	4.59295	4.546761	4.541878	4.596469	4.632035
10484813	5.244541	5.160577	5.057581	5.22562	5.217008	5.123248	5.19091	5.339426
10484816	4.949616	4.860926	4.987759	4.986886	4.931523	4.799096	4.904429	5.150424
10484818	5.329179	5.368247	5.258425	5.34821	5.305903	5.263788	5.291616	5.319987
10484820	5.549088	5.473885	5.325391	5.478546	5.393834	5.366316	5.458597	5.318439
10484822	5.11068	5.067173	5.037613	5.011838	5.065847	5.097054	5.262757	5.177296
10484824	4.964257	4.940407	4.928069	4.978372	4.948222	4.911195	4.989621	4.85793
10484826	5.263417	5.356483	5.213741	5.300333	5.402195	5.222506	5.270109	5.129123
10484828	5.189803	5.163846	5.134312	5.139124	5.198732	5.178731	5.19284	5.181112
10484830	4.792581	4.722152	4.638669	4.793139	4.750254	4.738523	4.778732	4.776838
10484832	4.640978	4.607525	4.627569	4.691154	4.636987	4.597284	4.662567	4.682625
10484834	4.700587	4.767097	4.702117	4.745827	4.71066	4.738523	4.738337	4.741565
10484837	4.733661	4.887344	4.728469	4.581183	4.57675	4.534679	4.626863	4.577691
10484839	5.158364	5.130633	5.094492	5.241552	5.215111	5.237443	5.355786	5.21348
10484841	4.799561	4.75097	4.735528	4.863816	4.689409	4.694878	4.693473	4.799011
10484844	4.511071	4.522173	4.700071	4.558103	4.619541	4.555437	4.616484	4.598323
10484846	4.972259	4.798257	4.83813	4.873699	4.841644	4.831243	4.932493	5.292138
10484848	4.453511	4.452061	4.402183	4.467752	4.447532	4.44701	4.471609	4.674412
10484850	4.417609	4.393202	4.438442	4.469894	4.420379	4.422116	4.455269	4.465177
10484852	5.352615	5.22158	5.154232	5.353103	5.380227	5.188231	5.182573	5.36183
10484854	7.694968	7.394796	7.364999	7.54875	7.322646	7.035922	7.286322	7.351769
10484856	5.25522	5.171893	5.195844	5.396516	5.245804	5.341999	5.247312	5.251206
10484858	5.62806	5.517956	5.546805	5.570737	5.600809	5.435215	5.552155	5.601977
10484861	6.580882	6.440277	6.278574	6.46979	6.371891	6.376625	6.454155	6.435577
10484863	5.282082	5.252064	5.241379	5.209725	5.283387	5.195947	5.242109	5.355468
10484865	5.671323	5.46348	5.446516	5.486048	5.534086	5.273069	5.410358	5.352942
10484867	5.522148	5.33263	5.231029	5.369007	5.192088	5.120437	5.219683	5.312416
10484869	5.014376	5.011042	5.06641	5.061082	5.030602	5.05408	5.061879	5.090261
10484872	5.317845	5.25817	5.231241	5.374456	5.209633	5.297215	5.35742	5.222021
10484875	6.084758	6.081402	6.131364	6.248266	6.252825	6.202433	6.336699	6.462481
10484880	4.980013	4.92063	4.89111	4.969082	4.981607	4.907076	4.912377	4.900574
10484882	5.01524	4.941534	5.08708	5.00352	4.893591	5.063461	4.962928	4.864996
10484884	6.840258	6.675918	6.744757	6.941484	6.671137	6.534396	6.826334	6.80925
10484886	4.81716	4.849123	4.960405	4.702549	4.755335	4.81416	4.806741	4.963419
10484888	9.12666	9.338734	10.09487	10.11015	10.01202	9.898366	9.750749	9.73678
10484894	9.491795	9.839395	10.33487	10.53445	10.43931	10.17943	10.06427	10.09794
10484912	10.75212	10.89325	10.98454	10.98691	10.97991	11.20412	11.08804	11.23617
10484920	8.827758	8.85235	8.932844	9.122343	8.944279	8.915414	8.825222	9.014259
10484925	8.795572	8.633507	8.561927	8.771739	8.809967	8.531452	8.774341	8.855634
10484927	9.702565	9.665224	9.749781	10.38601	10.16825	10.19849	10.46371	10.72081
10484941	9.004791	8.942926	8.957806	9.045341	9.052517	9.023518	8.903893	8.851961
10484987	7.616878	7.604858	7.811902	8.156824	8.022877	8.404466	8.350538	8.166824
10484999	7.816858	7.757365	8.130196	7.979904	7.989745	8.451777	8.44797	8.171997
10485013	8.370721	8.330175	8.727615	8.344001	8.664347	9.040431	9.015653	8.843962
10485027	6.781758	6.579509	6.644273	6.791929	6.789722	6.560126	6.785986	6.80855
10485042	7.923023	7.922155	8.090075	7.866849	7.989816	7.994331	7.957736	7.782474
10485048	10.82883	10.85214	11.06807	10.8148	10.9171	10.58337	10.63761	10.59067
10485068	6.413549	6.286343	6.208124	6.295868	6.323751	6.218191	6.41079	6.345872
10485070	8.09777	8.003289	8.559967	8.768309	8.725144	8.119552	7.989708	8.362749
10485081	9.950428	9.553508	9.430926	9.427584	9.39897	9.468465	9.364355	9.591249
10485115	8.053206	7.855877	7.693235	7.792998	7.859797	7.49412	7.613121	7.756167
10485117	8.461904	8.888438	9.625133	9.772539	9.669428	9.25094	10.30572	10.94832
10485131	10.21826	10.43019	10.27837	9.4817	9.791524	9.940396	9.878435	9.898972
10485151	8.318426	8.0781	8.087204	8.203897	8.142263	8.44045	8.431779	8.501547
10485170	8.939334	8.642924	9.316639	9.209839	9.147233	9.808828	10.12737	9.499718
10485183	8.423069	8.352816	8.460057	8.860084	8.437487	8.306198	8.35918	8.337508
10485191	7.494611	7.345443	7.314391	7.512607	7.365538	6.979837	7.389739	7.421727
10485198	8.644654	9.094239	9.268576	8.832487	9.176872	9.41853	9.248829	9.451637
10485213	12.31339	12.00905	11.73742	11.27087	11.44875	12.66249	12.65986	12.71181
10485225	9.641986	9.701686	9.799841	9.704666	9.743348	9.908093	9.841748	9.861675
10485241	7.88935	7.762647	7.698615	7.495479	7.523989	7.629494	7.58634	7.617757
10485261	5.823253	5.732698	5.494832	5.593383	5.815143	5.837132	5.834701	5.84406
10485277	7.960614	7.819164	7.923439	8.009609	7.99204	7.748733	8.018471	8.129301
10485280	8.548666	8.312696	8.215194	8.9332	8.37937	8.085594	8.258359	8.40691
10485282	9.633035	9.761625	10.03709	9.549461	9.726805	9.87584	9.947026	9.866158
10485294	10.68858	10.85836	11.49724	10.94072	11.33573	11.38937	11.13288	11.17419
10485307	5.699157	5.589798	5.638523	5.623489	5.513705	5.667035	5.657144	5.716228
10485309	6.243236	5.8297	5.803193	6.127645	5.998433	5.888001	6.046453	6.104784
10485312	7.229521	7.181878	6.91889	7.157948	7.094203	6.914825	7.211645	7.282436
10485314	9.244004	9.355162	9.472874	9.553845	9.439555	9.901527	9.809834	9.676136
10485340	9.944931	9.989121	9.994342	9.753998	9.91481	9.581181	9.319138	9.512177
10485342	8.846287	8.666462	8.746939	8.994789	8.660743	9.040938	8.844315	9.094383
10485344	9.959972	10.09263	10.1854	10.04691	10.02226	9.823984	9.732364	9.854341
10485355	5.465978	5.503867	5.818889	5.40437	5.618288	5.602899	5.867039	5.718043
10485357	9.551082	10.72383	11.60336	8.546942	9.594953	9.031415	9.98603	11.06327
10485361	5.461207	5.562495	5.575242	5.733864	5.655172	5.942822	5.887644	5.590639
10485370	5.044797	4.98635	5.053418	5.125864	5.061594	5.089144	5.007092	5.008271
10485372	5.820594	5.728576	5.665311	5.647171	5.837183	5.60627	5.656492	5.855306
10485378	7.119719	7.652355	6.501906	6.235161	6.344097	6.714951	6.988143	6.548014
10485388	10.30056	10.83352	10.52184	9.954557	9.849474	10.75247	10.30026	10.54525
10485395	9.168717	9.347895	9.325465	9.02831	9.150669	9.548733	9.416766	9.513894
10485402	7.545228	7.134829	6.853271	6.971245	6.70893	6.838838	6.976577	7.025262
10485405	12.15031	12.24908	12.07995	12.20742	12.1371	11.67377	11.13057	11.46734
10485429	7.927719	7.943357	8.170061	8.111675	8.074419	8.426558	8.200145	8.177889
10485445	10.99171	10.91015	10.72683	10.93891	10.47818	8.94349	8.245882	8.861218
10485461	5.718204	5.566562	5.506555	5.58354	5.704983	5.51769	5.574218	5.695905
10485466	11.58212	11.66786	11.95419	11.61726	11.91245	12.51515	12.48919	12.27747
10485483	9.015965	9.12627	8.968946	9.117694	8.949163	8.885528	8.63115	8.889179
10485514	11.38052	11.53394	11.50651	11.33034	11.49085	11.45933	11.28891	11.37208
10485536	6.728817	6.421828	6.534142	6.606824	6.565172	6.475538	6.523875	6.653909
10485540	5.712584	5.804508	5.730025	5.74232	5.65028	5.857458	5.768228	5.788997
10485546	6.377441	6.322355	6.2631	6.385546	6.501644	6.367173	6.401761	6.546799
10485550	7.020406	6.867939	6.660309	6.91233	6.853047	7.037991	7.004454	6.969304
10485562	11.29957	11.32394	11.18087	11.15367	11.11472	11.39629	11.35836	11.29559
10485580	5.381108	5.40889	5.479226	5.276425	5.691182	5.997698	6.143937	5.619654
10485582	7.502716	7.546619	7.706892	8.033878	7.990959	8.115036	8.368554	8.067114
10485594	6.588749	6.319203	6.328565	6.650212	6.395847	6.232317	6.482146	6.454431
10485597	6.748227	6.4467	6.489241	6.399076	6.337289	6.678936	6.526007	6.553229
10485607	9.753559	10.14995	10.14015	9.618723	10.06048	10.39662	10.42333	10.27853
10485622	9.876947	10.38921	10.43034	9.765294	10.20693	10.65958	10.66609	10.51784
10485624	10.46436	10.3797	10.33729	10.48304	10.57778	9.765163	9.663933	9.289807
10485633	7.313873	7.850424	8.033241	7.66057	7.835591	8.040652	8.066657	7.884668
10485635	9.215549	9.504974	9.581876	9.153524	9.527784	9.578832	9.58484	9.189457
10485641	4.911076	4.940981	4.86791	4.919428	4.805503	4.93591	4.779116	4.791115
10485643	6.117834	6.140821	6.088953	6.372948	6.265283	6.017599	6.175853	6.252383
10485645	10.79937	10.76297	10.98879	10.75777	10.852	10.47953	10.75437	10.96211
10485654	13.48106	13.53889	13.6071	13.28256	13.65184	13.62838	13.62839	13.58856
10485656	8.673375	9.259879	9.223029	8.796187	8.849582	9.301263	8.933786	8.946844
10485667	8.862234	9.168518	9.288229	9.117077	9.090081	9.562301	9.467303	9.363225
10485674	8.008294	8.074603	8.254644	8.30679	8.319056	8.346124	8.209677	8.191475
10485681	6.509119	6.25112	6.200818	6.634844	6.372478	6.282477	6.266042	6.359048
10485685	12.64786	12.68448	12.77032	12.24296	12.69528	12.73198	12.73573	12.61664
10485687	8.126436	8.342619	8.335179	7.897994	8.23792	8.384538	8.441739	8.19458
10485695	4.834891	4.735947	4.864894	4.7202	4.751661	4.738523	4.790872	4.762027
10485698	6.694824	6.523988	6.636453	7.000828	6.691381	6.638581	6.869121	7.162741
10485700	10.33853	10.45643	10.66401	8.475881	10.35979	10.87767	10.86836	10.80672
10485711	8.496742	8.366422	7.507226	8.300738	8.155198	8.54145	6.973283	7.247336
10485716	4.694511	4.652761	4.740562	4.59795	4.524585	4.620205	4.593016	4.630016
10485718	5.488424	5.500462	5.622138	5.517679	5.623909	5.512107	5.503943	5.694525
10485745	4.944563	4.8167	4.882157	4.93287	4.866752	4.843593	4.753275	4.813736
10485747	4.760063	4.718014	4.840891	4.919393	4.789385	4.810018	4.768352	4.821508
10485765	4.967538	5.021353	4.961468	5.178386	4.974573	4.994954	5.014165	4.940289
10485767	5.624068	5.585619	5.489505	5.708092	5.601582	5.458287	5.593982	5.598682
10485769	5.266158	5.099946	5.232124	5.215798	5.246242	5.221894	5.431861	5.167075
10485771	5.129218	5.159738	4.921779	4.920045	5.012739	4.945728	5.085298	5.00266
10485773	4.972654	5.035468	4.755979	4.904182	4.804976	4.931528	4.878648	4.581859
10485775	4.603624	4.76107	4.753167	4.820383	4.752745	4.806344	4.685739	4.82114
10485777	4.945105	5.02903	5.003713	5.011042	5.068849	4.960987	5.001412	4.971448
10485779	4.946191	4.866818	4.815611	5.030949	4.855694	4.837102	4.832345	4.904247
10485782	5.251812	5.107201	5.133359	5.26004	5.082382	5.140815	5.220712	5.165881
10485784	4.830017	4.830191	4.767725	4.917768	4.836815	4.974226	4.972689	4.916899
10485786	4.726745	4.550771	4.737733	4.873641	4.713025	4.526545	4.680502	4.601865
10485790	4.894293	4.893966	4.745305	4.858052	4.90334	4.751596	4.905411	4.869482
10485792	5.337463	5.35968	5.178927	5.751044	5.293687	5.284597	5.592015	5.557848
10485794	5.845793	5.754761	5.44825	5.685873	5.583659	5.534985	5.551444	5.476703
10485796	4.547667	4.547667	4.628246	4.543054	4.535447	4.568988	4.586979	4.559595
10485798	5.413702	5.262304	5.060195	5.298762	5.215312	5.102191	4.987811	5.313639
10485800	4.645947	4.566781	4.565814	4.658117	4.569118	4.637012	4.612693	4.571988
10485802	5.283709	5.274172	5.211262	5.242011	5.318072	5.216063	5.23223	5.272861
10485804	5.106806	5.128504	5.105522	5.182917	5.033424	5.136066	5.19761	5.12575
10485807	5.44512	5.427847	5.289489	5.340848	5.399511	5.323726	5.395979	5.394001
10485809	4.870241	4.873477	4.794748	4.912787	4.805873	4.82865	4.770162	4.773002
10485811	4.927606	4.886666	4.885557	4.986717	4.813067	4.89491	4.906292	4.961657
10485813	4.981977	4.880182	4.868279	4.744979	4.961244	4.690853	4.914802	4.91189
10485815	4.966243	4.887596	4.890049	4.964989	4.900668	4.904776	4.905188	4.877482
10485817	5.009274	4.954493	4.956463	5.03582	4.978128	4.953315	5.019739	4.977561
10485819	5.966504	5.927602	5.674941	6.07282	5.894982	5.693384	5.756959	5.939755
10485828	6.171841	6.089547	6.173305	6.120944	6.043647	6.609305	6.304399	6.131779
10485830	11.47967	11.466	11.57823	11.43888	11.52465	11.48961	11.48352	11.38245
10485836	6.192286	6.085589	5.934601	6.020263	6.141302	6.070999	6.119285	6.172357
10485840	6.187752	6.036923	5.940188	6.182663	6.040156	5.980239	6.131133	6.142008
10485948	8.831946	9.09364	9.33994	10.67871	9.422215	10.30114	10.29506	9.933441
10485955	6.832482	6.670216	6.545504	6.835019	6.696633	6.602622	6.755826	6.769901
10485963	8.323175	8.921837	9.184255	8.82048	9.016664	8.474173	8.321159	8.182669
10485979	5.875713	5.740159	5.584276	5.667982	5.799167	5.659579	5.68634	5.911527
10485982	7.941756	7.850989	7.886106	8.50871	8.011599	8.392112	8.561071	9.678662
10485989	10.46393	10.62442	10.65151	10.63354	10.55344	10.49581	10.31261	10.33302
10486026	9.449501	9.740597	9.725474	9.711743	9.658155	10.06257	10.19326	9.89563
10486029	9.550254	10.12474	9.894567	9.547298	9.727778	9.732715	9.56834	9.406834
10486041	7.701294	8.058862	8.309498	8.451487	8.401653	8.968398	8.982604	8.852862
10486057	10.45265	10.36063	10.52894	10.27055	10.39707	10.81264	10.86524	10.88004
10486059	6.050482	6.023496	6.037599	6.253091	6.027643	6.029091	6.162447	6.070738
10486061	10.03476	10.05744	10.29157	10.14948	10.35293	10.3394	10.49194	10.38616
10486081	6.086966	6.032793	6.131385	6.108921	6.12599	5.896822	5.92347	5.957942
10486096	6.055215	6.206044	5.98151	6.090969	6.085042	5.848565	5.983989	6.046034
10486102	7.905291	7.646264	7.532331	9.528283	7.728197	7.473308	7.250061	7.110347
10486107	8.932896	8.868503	8.888717	8.768113	8.870193	8.90287	8.772935	8.714683
10486112	8.468402	8.16986	8.469769	8.432989	8.192846	8.502632	8.75342	8.839451
10486119	7.590865	7.792303	7.992217	8.076095	8.020647	8.106794	8.091698	7.880108
10486154	8.405375	8.17239	8.525141	8.594321	8.589956	8.50323	8.67357	8.542582
10486166	9.588812	9.670429	9.782877	9.709429	9.739908	9.774002	9.807784	9.736294
10486172	9.667753	9.828289	9.882716	9.553065	9.847694	10.32358	10.10285	9.923784
10486185	8.991751	9.152205	9.15836	8.9541	9.011457	8.706202	8.903944	8.580578
10486191	6.69043	6.630792	6.620774	6.639829	6.811872	6.470396	6.731356	6.546354
10486197	9.089739	9.284901	8.825914	8.94263	8.565019	9.186063	8.919655	8.785173
10486201	6.10682	5.941799	5.904907	6.05434	5.924885	5.879137	6.062758	6.110046
10486203	9.720303	9.913952	9.791365	9.779257	9.756656	9.891093	9.86724	9.76091
10486241	7.068316	7.227687	7.055	7.400289	7.245759	7.794359	7.421143	7.36453
10486255	6.131878	6.806397	6.912525	6.179507	6.659628	6.202802	6.024046	5.878315
10486262	7.797725	7.528128	7.37383	7.594382	7.607278	7.431918	7.511959	7.592662
10486284	8.757311	8.891083	9.072656	8.71124	9.091252	9.563662	9.279479	9.397332
10486290	8.240473	8.039165	8.108709	7.90479	8.012012	7.962877	8.01446	8.0064
10486292	8.416344	8.351336	8.142061	8.200119	8.208854	8.333575	8.326195	8.264746
10486320	8.345049	8.104386	8.10158	8.202522	8.171375	8.053276	8.280005	8.202538
10486322	8.671861	8.665544	8.92041	8.822044	9.165601	8.206768	8.363894	8.034227
10486324	6.690001	6.623349	6.54761	6.665896	6.627894	6.606905	6.563425	6.468101
10486327	7.361202	7.135729	7.015798	7.227012	7.160647	7.165046	7.167263	7.285819
10486396	10.45812	10.51608	10.74623	10.91695	10.62708	10.42663	10.2917	10.23238
10486403	9.204684	9.469831	9.629894	10.6756	9.905257	8.859956	8.922298	8.700281
10486425	6.070335	5.976803	6.070335	6.678836	6.278511	5.822952	5.990309	5.986607
10486448	7.969038	7.853061	8.42447	8.952471	8.957855	7.818254	8.051844	8.025835
10486469	9.668647	9.702752	9.773561	9.792143	9.884741	10.0202	9.905345	9.806899
10486499	10.0636	10.20683	10.27787	10.14841	10.23572	10.34884	10.28019	10.37011
10486522	10.64485	10.76654	10.8332	10.80678	10.75357	11.51176	11.46245	11.41302
10486552	9.014958	9.170755	9.123639	9.116768	9.274052	9.37035	9.320274	9.025284
10486562	5.6553	5.653921	5.494112	5.72049	5.685307	5.592996	5.601023	5.863302
10486564	8.120473	8.078388	7.815043	7.88054	7.960851	8.210859	8.064268	8.104456
10486595	8.646559	8.76632	8.708568	8.542932	8.619219	9.036826	8.942225	8.979736
10486616	9.122575	9.318892	9.264786	9.129206	9.210961	9.566051	9.451713	9.43021
10486664	6.005854	5.788375	5.910651	6.034084	5.88782	5.740109	5.89708	5.946962
10486681	9.442381	9.681742	9.907439	10.31216	10.06216	9.521688	9.306874	9.848341
10486697	6.520655	6.523517	6.563437	6.675313	6.489908	7.505822	8.459332	7.637507
10486710	8.828411	9.150597	9.080809	9.132898	9.066722	9.019869	9.040359	9.125391
10486712	7.588671	8.063044	8.014169	7.780535	8.125034	8.161915	7.841206	7.790585
10486722	9.100904	9.023339	9.083237	8.750668	9.052407	9.454369	9.234868	9.124652
10486754	9.091988	9.12161	9.1276	8.782287	9.023113	9.397983	9.149422	9.034782
10486789	6.617142	6.52128	6.327232	6.498898	6.549718	6.2216	6.363257	6.596988
10486819	6.647123	6.737746	6.590796	6.352328	6.477665	6.854178	6.851922	6.702244
10486833	7.316003	7.247477	7.696356	6.823349	7.642569	7.298274	7.485064	7.135627
10486845	6.787208	6.553306	6.49856	6.571535	6.595911	6.324228	6.697227	6.52314
10486858	9.410414	9.509617	9.518141	9.500517	9.511847	9.653465	9.516485	9.225903
10486867	9.618202	9.754158	9.778116	9.644703	9.778653	9.901268	9.759127	9.479432
10486875	6.728552	6.758444	6.700325	6.711549	6.643378	6.66294	6.652202	6.646258
10486895	5.897372	5.805684	5.643026	6.002751	5.750538	5.530748	5.739916	5.775423
10486898	8.900969	8.893507	8.962764	8.841165	8.834577	8.863358	8.842796	8.765017
10486935	6.331999	6.163278	6.197435	6.260324	6.188536	6.093925	6.182593	6.23457
10486954	6.939333	6.846806	6.819983	6.987321	6.880392	6.696208	6.834411	6.850813
